time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
79.656000,0.120897,-52.434173,-0.070278,0.301706,-35.112856,-0.000231,0.000000,-38.000000,0.000000,47.077134,45.175860,42.922103,44.824903,30852.000000,29606.000000,28129.000000,29376.000000
79.707000,0.031647,-52.958767,-0.070322,-0.701479,-38.037873,0.000288,0.000000,-39.000000,0.000000,45.438315,39.771115,44.562448,50.228122,29778.000000,26064.000000,29204.000000,32917.000000
79.756000,-0.200246,-53.645157,-0.070504,-1.507242,-36.668554,0.000233,0.000000,-39.000000,0.000000,42.462806,45.923552,47.527276,44.086366,27828.000000,30096.000000,31147.000000,28892.000000
79.806000,0.110452,-54.307369,-0.070389,-1.080191,-37.691480,0.002313,0.000000,-40.000000,0.000000,50.690471,52.800793,39.316396,37.192340,33220.000000,34603.000000,25766.000000,24374.000000
79.856000,-0.344911,-54.920412,-0.070678,-2.387782,-35.307154,0.001732,0.000000,-40.000000,0.000000,47.388418,40.274662,42.615396,49.721523,31056.000000,26394.000000,27928.000000,32585.000000
79.907000,-0.782379,-55.232625,-0.070646,-1.066090,-38.772221,0.002731,0.000000,-39.000000,0.000000,41.780728,44.872206,48.223087,45.123980,27381.000000,29407.000000,31603.000000,29572.000000
79.956000,-0.515212,-55.597158,-0.070573,-2.867481,-39.695919,0.004452,0.000000,-39.000000,0.000000,43.738460,41.318379,46.262303,48.680858,28664.000000,27078.000000,30318.000000,31903.000000
80.006000,0.461365,-55.678944,-0.070484,-1.790364,-40.064616,0.000509,0.000000,-38.000000,0.000000,50.835431,45.626001,39.156176,44.380865,33315.000000,29901.000000,25661.000000,29085.000000
80.056000,0.652922,-55.604626,-0.070600,-0.181284,-37.018934,0.000020,0.000000,-38.000000,0.000000,50.667582,39.169909,39.331655,50.830854,33205.000000,25670.000000,25776.000000,33312.000000
80.106000,0.359010,-54.863969,-0.070501,1.536947,-38.051163,0.005885,0.000000,-37.000000,0.000000,41.777676,45.743496,48.215457,44.263371,27379.000000,29978.000000,31598.000000,29008.000000
80.156000,0.811370,-54.279181,-0.070684,-1.661307,-37.454576,-0.002795,0.000000,-37.000000,0.000000,52.710765,44.727245,37.286946,45.276570,34544.000000,29312.000000,24436.000000,29672.000000
80.206000,0.373966,-53.513094,-0.070481,0.169198,-37.220567,0.012875,0.000000,-36.000000,0.000000,45.833524,46.265354,44.180972,43.721675,30037.000000,30320.000000,28954.000000,28653.000000
80.257000,0.703853,-52.909380,-0.070585,-3.306992,-36.590346,-0.012405,0.000000,-36.000000,0.000000,50.521096,43.033494,39.455253,46.990158,33109.000000,28202.000000,25857.000000,30795.000000
80.306000,1.081946,-52.317009,-0.070635,0.281733,-35.972089,-0.006354,0.000000,-35.000000,0.000000,47.057298,46.826886,42.925154,43.189136,30839.000000,30688.000000,28131.000000,28304.000000
80.356000,0.233642,-52.072427,-0.070560,0.262240,-34.590458,0.003902,0.000000,-35.000000,0.000000,42.887007,47.956054,47.122911,42.034028,28106.000000,31428.000000,30882.000000,27547.000000
80.406000,0.080927,-51.340201,-0.070526,-1.446569,-36.457564,0.001202,0.000000,-34.000000,0.000000,45.940337,37.727932,44.055848,52.277409,30107.000000,24725.000000,28872.000000,34260.000000
80.456000,0.236959,-50.981540,-0.070616,-1.090552,-35.445379,0.000102,0.000000,-34.000000,0.000000,48.918898,44.016175,41.072709,45.992218,32059.000000,28846.000000,26917.000000,30141.000000
80.506000,-0.365046,-50.025570,-0.070319,-2.123393,-36.066566,0.002403,0.000000,-33.000000,0.000000,46.620890,45.084306,43.372244,44.922560,30553.000000,29546.000000,28424.000000,29440.000000
80.556000,-0.388048,-49.204211,-0.070252,0.350374,-34.426176,0.008501,0.000000,-33.000000,0.000000,42.941939,44.065003,47.066453,45.926604,28142.000000,28878.000000,30845.000000,30098.000000
80.606000,-0.322591,-48.008524,-0.070299,-0.243335,-32.067219,-0.014113,0.000000,-32.000000,0.000000,50.695048,42.601663,39.298085,47.405203,33223.000000,27919.000000,25754.000000,31067.000000
80.656000,-0.264451,-47.601973,-0.070435,1.197366,-34.566365,0.000831,0.000000,-32.000000,0.000000,47.676814,47.454032,42.323949,42.545205,31245.000000,31099.000000,27737.000000,27882.000000
80.706000,-0.200123,-47.233063,-0.070415,-1.531864,-31.760313,0.000029,0.000000,-31.000000,0.000000,36.577401,47.718013,53.421836,42.284276,23971.000000,31272.000000,35010.000000,27711.000000
80.756000,0.126729,-46.481133,-0.070604,-1.773108,-31.882795,-0.004134,0.000000,-31.000000,0.000000,52.797742,46.433204,37.196918,43.570611,34601.000000,30430.000000,24377.000000,28554.000000
80.806000,0.046268,-45.453496,-0.070704,-0.136833,-29.739023,-0.012374,0.000000,-30.000000,0.000000,47.718013,47.342641,42.255283,42.682536,31272.000000,31026.000000,27692.000000,27972.000000
80.856000,-0.308017,-44.869914,-0.070523,-1.027056,-29.798367,0.004534,0.000000,-30.000000,0.000000,41.995880,45.987640,48.018616,43.997864,27522.000000,30138.000000,31469.000000,28834.000000
80.906000,-0.474565,-44.464030,-0.070511,-2.499231,-31.519899,0.001712,0.000000,-29.000000,0.000000,43.543145,46.982528,46.460670,43.013657,28536.000000,30790.000000,30448.000000,28189.000000
80.956000,-0.014440,-43.912909,-0.070770,-1.059024,-31.340628,-0.000185,0.000000,-29.000000,0.000000,44.942397,46.361486,45.058366,43.639277,29453.000000,30383.000000,29529.000000,28599.000000
81.006000,-0.208930,-43.224514,-0.070640,1.226947,-31.075588,-0.002621,0.000000,-28.000000,0.000000,44.901198,45.416953,45.094987,44.586862,29426.000000,29764.000000,29553.000000,29220.000000
81.056000,-0.182397,-42.326377,-0.070642,-1.387786,-26.779913,-0.003112,0.000000,-28.000000,0.000000,45.839628,43.210498,44.162661,46.787213,30041.000000,28318.000000,28942.000000,30662.000000
81.106000,0.046745,-41.639377,-0.070790,-3.205419,-29.818448,-0.000210,0.000000,-27.000000,0.000000,40.607309,45.490196,49.385824,44.516670,26612.000000,29812.000000,32365.000000,29174.000000
81.156000,-0.363647,-41.125902,-0.070706,-1.573829,-28.307261,0.001954,0.000000,-27.000000,0.000000,41.806668,45.799954,48.201724,44.193179,27398.000000,30015.000000,31589.000000,28962.000000
81.207000,0.106095,-40.437065,-0.070963,1.548866,-29.194475,-0.005877,0.000000,-26.000000,0.000000,44.325933,47.125963,45.659571,42.888533,29049.000000,30884.000000,29923.000000,28107.000000
81.256000,0.236831,-39.343225,-0.071104,-2.032564,-28.608022,0.004738,0.000000,-26.000000,0.000000,46.219577,44.225223,43.775082,45.778592,30290.000000,28983.000000,28688.000000,30001.000000
81.307000,0.249950,-38.286756,-0.071011,-2.337195,-28.228589,-0.004195,0.000000,-25.000000,0.000000,47.312123,44.303044,42.694743,45.690089,31006.000000,29034.000000,27980.000000,29943.000000
81.356000,0.265769,-37.924055,-0.071059,-0.639492,-28.202057,0.003028,0.000000,-25.000000,0.000000,46.384375,45.778592,43.616388,44.220645,30398.000000,30001.000000,28584.000000,28980.000000
81.406000,-0.225907,-37.337154,-0.070882,1.817651,-26.250890,0.008225,0.000000,-24.000000,0.000000,39.700923,47.286183,50.304417,42.708476,26018.000000,30989.000000,32967.000000,27989.000000
81.456000,-0.390036,-36.722843,-0.070782,1.599363,-27.618631,-0.000050,0.000000,-24.000000,0.000000,42.519265,39.635309,47.481498,50.365454,27865.000000,25975.000000,31117.000000,33007.000000
81.507000,-0.039357,-35.865445,-0.071173,1.162550,-22.744709,-0.000766,0.000000,-23.000000,0.000000,43.729305,42.246128,46.243992,47.782101,28658.000000,27686.000000,30306.000000,31314.000000
81.556000,0.156908,-35.550974,-0.071249,2.018622,-24.467278,-0.006580,0.000000,-23.000000,0.000000,44.971389,46.836042,45.024796,43.166247,29472.000000,30694.000000,29507.000000,28289.000000
81.607000,0.077960,-34.742050,-0.071248,1.440151,-25.770240,-0.000314,0.000000,-22.000000,0.000000,40.836194,46.427100,49.164569,43.570611,26762.000000,30426.000000,32220.000000,28554.000000
81.656000,0.009889,-33.967140,-0.071220,-2.843597,-24.741708,-0.001566,0.000000,-22.000000,0.000000,49.550622,45.076677,40.444038,44.928664,32473.000000,29541.000000,26505.000000,29444.000000
81.706000,-0.405920,-32.937590,-0.071055,-0.873293,-23.203977,0.006511,0.000000,-21.000000,0.000000,44.910353,41.387045,45.098039,48.603037,29432.000000,27123.000000,29555.000000,31852.000000
81.756000,-0.092876,-32.339445,-0.071153,0.858155,-22.358199,-0.001472,0.000000,-21.000000,0.000000,45.915923,51.694514,44.084840,38.304723,30091.000000,33878.000000,28891.000000,25103.000000
81.807000,-0.167879,-31.395049,-0.071142,-1.174264,-22.336879,0.001391,0.000000,-20.000000,0.000000,48.339055,44.820325,41.666285,45.174334,31679.000000,29373.000000,27306.000000,29605.000000
81.856000,0.066420,-30.647849,-0.071367,-0.899715,-23.604850,-0.003655,0.000000,-20.000000,0.000000,45.839628,41.690700,44.145876,48.323796,30041.000000,27322.000000,28931.000000,31669.000000
81.907000,-0.039938,-30.069702,-0.071433,-0.082792,-19.769581,0.001190,0.000000,-19.000000,0.000000,39.233997,49.138628,50.768292,40.857557,25712.000000,32203.000000,33271.000000,26776.000000
81.956000,-0.058538,-29.594986,-0.071269,0.829629,-18.002741,-0.000353,0.000000,-19.000000,0.000000,43.495842,47.330434,46.503395,42.670329,28505.000000,31018.000000,30476.000000,27964.000000
82.006000,-0.012812,-28.412255,-0.071394,-0.386506,-17.740061,-0.006232,0.000000,-18.000000,0.000000,49.184405,48.964675,40.805676,41.045243,32233.000000,32089.000000,26742.000000,26899.000000
82.056000,0.121666,-27.776278,-0.071366,0.172495,-18.313462,0.001204,0.000000,-18.000000,0.000000,44.353399,45.137713,45.645838,44.863050,29067.000000,29581.000000,29914.000000,29401.000000
82.106000,-0.356772,-27.339383,-0.071263,-2.441316,-20.699743,0.006794,0.000000,-17.000000,0.000000,42.635233,44.563973,47.373159,45.427634,27941.000000,29205.000000,31046.000000,29771.000000
82.156000,-0.227404,-26.737007,-0.071291,-0.412053,-20.475991,-0.000778,0.000000,-17.000000,0.000000,47.579156,44.359503,42.418555,45.641260,31181.000000,29071.000000,27799.000000,29911.000000
82.205000,-0.297301,-25.898169,-0.071257,1.607540,-18.893385,0.009301,0.000000,-16.000000,0.000000,40.581369,46.248569,49.417868,43.750668,26595.000000,30309.000000,32386.000000,28672.000000
82.255000,-0.375627,-25.026459,-0.071150,-0.772493,-18.622207,0.010743,0.000000,-16.000000,0.000000,48.261234,35.431449,41.748684,54.558633,31628.000000,23220.000000,27360.000000,35755.000000
82.306000,-0.244555,-24.525735,-0.071080,-0.189846,-16.889111,-0.000901,0.000000,-15.000000,0.000000,41.654078,42.063020,48.345159,47.936217,27298.000000,27566.000000,31683.000000,31415.000000
82.355000,0.236270,-23.686329,-0.071413,-1.668408,-16.386643,-0.010612,0.000000,-15.000000,0.000000,45.246052,41.376364,44.737926,48.639658,29652.000000,27116.000000,29319.000000,31876.000000
82.405000,0.676582,-22.896185,-0.071573,2.613832,-14.117996,-0.002168,0.000000,-14.000000,0.000000,44.487678,45.934234,45.508507,44.069581,29155.000000,30103.000000,29824.000000,28881.000000
82.455000,0.569142,-21.979987,-0.071603,-2.438279,-14.934913,0.001279,0.000000,-14.000000,0.000000,50.656901,41.385519,39.334707,48.622873,33198.000000,27122.000000,25778.000000,31865.000000
82.505000,0.645722,-21.165259,-0.071695,2.217715,-13.539008,-0.002426,0.000000,-13.000000,0.000000,48.516060,45.815213,41.474022,44.194705,31795.000000,30025.000000,27180.000000,28963.000000
82.555000,0.815886,-20.717143,-0.071682,1.163455,-12.485159,-0.002862,0.000000,-13.000000,0.000000,43.414969,47.707332,46.582742,42.293431,28452.000000,31265.000000,30528.000000,27717.000000
82.606000,0.852467,-19.910153,-0.071671,1.229330,-15.257437,-0.006025,0.000000,-12.000000,0.000000,51.007858,40.852979,38.989853,49.147784,33428.000000,26773.000000,25552.000000,32209.000000
82.655000,0.934982,-19.085931,-0.071648,-0.243149,-11.347335,-0.003294,0.000000,-12.000000,0.000000,47.705806,39.739071,42.302586,50.252537,31264.000000,26043.000000,27723.000000,32933.000000
82.705000,0.846144,-18.465146,-0.071843,-0.661736,-11.800938,0.001067,0.000000,-11.000000,0.000000,42.215610,46.269932,47.786679,43.727779,27666.000000,30323.000000,31317.000000,28657.000000
82.755000,0.564942,-17.856514,-0.071711,-0.377308,-11.556119,0.006680,0.000000,-11.000000,0.000000,43.089952,40.845350,46.913863,49.150835,28239.000000,26768.000000,30745.000000,32211.000000
82.805000,0.404258,-17.032118,-0.071549,1.913615,-13.295074,-0.001307,0.000000,-10.000000,0.000000,42.838178,47.518120,47.170214,42.473487,28074.000000,31141.000000,30913.000000,27835.000000
82.855000,0.240179,-16.215019,-0.071590,0.269344,-10.949880,-0.003675,0.000000,-10.000000,0.000000,47.211414,45.807584,42.784771,44.196231,30940.000000,30020.000000,28039.000000,28964.000000
82.903000,-0.051239,-15.502152,-0.071448,-0.867941,-11.094156,0.015722,0.000000,-9.000000,0.000000,45.687037,42.027924,44.322881,47.962158,29941.000000,27543.000000,29047.000000,31432.000000
82.953000,-0.196217,-14.751261,-0.071377,0.466282,-11.190371,-0.000534,0.000000,-9.000000,0.000000,39.583429,45.694667,50.417334,44.304570,25941.000000,29946.000000,33041.000000,29035.000000
83.003000,-0.236612,-13.827911,-0.071327,1.607399,-9.140895,0.005014,0.000000,-8.000000,0.000000,45.383383,42.674907,44.620432,47.321279,29742.000000,27967.000000,29242.000000,31012.000000
83.053000,0.071390,-12.871996,-0.071471,1.005753,-9.639504,-0.008895,0.000000,-8.000000,0.000000,51.190967,47.031357,38.799115,42.978561,33548.000000,30822.000000,25427.000000,28166.000000
83.103000,-0.245288,-12.505926,-0.071365,-1.510326,-9.066059,0.000048,0.000000,-7.000000,0.000000,46.569009,46.491188,43.430228,43.508049,30519.000000,30468.000000,28462.000000,28513.000000
83.153000,-0.465158,-12.250295,-0.071309,1.546451,-9.859411,0.000746,0.000000,-7.000000,0.000000,42.331579,50.186923,47.670710,39.809262,27742.000000,32890.000000,31241.000000,26089.000000
83.203000,-0.594431,-11.352720,-0.071225,-0.375199,-6.196294,0.001020,0.000000,-6.000000,0.000000,38.799115,49.567407,51.204700,40.430304,25427.000000,32484.000000,33557.000000,26496.000000
83.253000,-0.375701,-10.657204,-0.071295,1.673364,-5.831514,-0.002189,0.000000,-6.000000,0.000000,40.811780,48.836500,49.188983,41.161212,26746.000000,32005.000000,32236.000000,26975.000000
83.304000,-0.195803,-9.744791,-0.071351,-0.014279,-6.355546,-0.001668,0.000000,-5.000000,0.000000,46.181430,42.247654,43.814755,47.754635,30265.000000,27687.000000,28714.000000,31296.000000
83.354000,-0.039555,-9.183928,-0.071437,1.787385,-6.402463,-0.002450,0.000000,-5.000000,0.000000,50.942245,42.510109,39.055467,47.492180,33385.000000,27859.000000,25595.000000,31124.000000
83.404000,0.047387,-8.218787,-0.071488,-1.341144,-4.253730,-0.000883,0.000000,-4.000000,0.000000,41.097124,50.498207,48.905165,39.501030,26933.000000,33094.000000,32050.000000,25887.000000
83.454000,-0.282318,-7.773155,-0.071519,1.338722,-3.555707,0.000184,0.000000,-4.000000,0.000000,41.258869,46.507973,48.740368,43.492790,27039.000000,30479.000000,31942.000000,28503.000000
83.504000,-0.465516,-6.860875,-0.071443,-0.493044,-3.365127,0.004316,0.000000,-3.000000,0.000000,46.538491,37.975128,43.459220,52.027161,30499.000000,24887.000000,28481.000000,34096.000000
83.554000,-0.148140,-6.412071,-0.071617,0.912962,-3.717832,-0.004979,0.000000,-3.000000,0.000000,50.357824,44.692149,39.630732,45.319295,33002.000000,29289.000000,25972.000000,29700.000000
83.604000,-0.371506,-5.539203,-0.071475,-1.601218,-4.634582,-0.001586,0.000000,-2.000000,0.000000,45.108721,46.665141,44.895094,43.329519,29562.000000,30582.000000,29422.000000,28396.000000
83.654000,-0.026414,-4.655971,-0.071631,1.428921,-3.968457,0.000745,0.000000,-2.000000,0.000000,45.951019,43.289845,44.054322,46.704814,30114.000000,28370.000000,28871.000000,30608.000000
83.704000,-0.116252,-4.190594,-0.071547,-1.554198,-2.654406,-0.000604,0.000000,-1.000000,0.000000,42.540627,47.386893,47.458610,42.613870,27879.000000,31055.000000,31102.000000,27927.000000
83.754000,0.444746,-3.352714,-0.071880,-0.229192,-4.251967,-0.002705,0.000000,-1.000000,0.000000,46.555276,42.069123,43.437858,47.937743,30510.000000,27570.000000,28467.000000,31416.000000
83.804000,0.395113,-2.342264,-0.071781,0.840501,-1.980157,0.006144,0.000000,0.000000,0.000000,44.017700,43.143359,45.993744,46.843671,28847.000000,28274.000000,30142.000000,30699.000000
83.854000,0.551495,-1.566531,-0.071880,0.542750,-0.979468,0.002171,0.000000,0.000000,0.000000,48.972305,43.686580,41.028458,46.311131,32094.000000,28630.000000,26888.000000,30350.000000
83.904000,0.652608,-1.713338,-0.071774,2.947679,-3.168714,-0.001187,0.000000,-1.000000,0.000000,46.753643,44.882887,43.247120,45.116350,30640.000000,29414.000000,28342.000000,29567.000000
83.955000,0.759542,-2.136468,-0.071795,-1.545224,-0.139800,-0.000165,0.000000,-1.000000,0.000000,42.958724,47.382315,47.043565,42.616922,28153.000000,31052.000000,30830.000000,27929.000000
84.004000,0.518088,-2.161646,-0.071780,1.865102,1.012082,0.001326,0.000000,-2.000000,0.000000,45.389487,47.553216,44.612802,42.444495,29746.000000,31164.000000,29237.000000,27816.000000
84.055000,0.584472,-2.573159,-0.071681,1.060334,-1.365808,0.002646,0.000000,-2.000000,0.000000,39.784848,51.270314,50.223545,38.721294,26073.000000,33600.000000,32914.000000,25376.000000
84.104000,0.690449,-2.916451,-0.071639,1.236469,-1.789141,0.001402,0.000000,-3.000000,0.000000,42.952621,45.978485,47.049668,44.017700,28149.000000,30132.000000,30834.000000,28847.000000
84.154000,0.784257,-3.404426,-0.071545,-0.444411,-2.402701,0.000941,0.000000,-3.000000,0.000000,46.974899,44.856947,43.025864,45.143816,30785.000000,29397.000000,28197.000000,29585.000000
84.204000,0.700652,-3.954033,-0.071499,3.017220,-3.803300,0.002263,0.000000,-4.000000,0.000000,50.220493,45.311666,39.784848,44.682994,32912.000000,29695.000000,26073.000000,29283.000000
84.254000,0.756386,-4.450474,-0.071582,0.978727,-1.823389,0.001891,0.000000,-4.000000,0.000000,43.764401,42.864118,46.239414,47.132067,28681.000000,28091.000000,30303.000000,30888.000000
84.304000,0.520790,-4.768633,-0.071606,0.780264,-2.609201,-0.000723,0.000000,-5.000000,0.000000,42.243076,42.682536,47.757687,47.316701,27684.000000,27972.000000,31298.000000,31009.000000
84.354000,0.304155,-5.094806,-0.071663,1.530026,-4.767898,0.000023,0.000000,-5.000000,0.000000,43.390555,45.741970,46.607156,44.261845,28436.000000,29977.000000,30544.000000,29007.000000
84.404000,0.392239,-5.836052,-0.071534,-1.342297,-2.554904,0.011639,0.000000,-6.000000,0.000000,43.546197,46.829938,46.460670,43.163195,28538.000000,30690.000000,30448.000000,28287.000000
84.454000,0.420294,-6.865176,-0.071428,1.247661,-6.863051,-0.000312,0.000000,-6.000000,0.000000,45.082780,40.564584,44.911879,49.439231,29545.000000,26584.000000,29433.000000,32400.000000
84.504000,0.326001,-7.409652,-0.071451,3.431945,-3.626225,-0.000433,0.000000,-7.000000,0.000000,45.648890,44.139773,44.348821,45.862516,29916.000000,28927.000000,29064.000000,30056.000000
84.554000,-0.069356,-8.152899,-0.071705,-1.355011,-6.057982,-0.001691,0.000000,-7.000000,0.000000,44.170291,43.848325,45.821317,46.160067,28947.000000,28736.000000,30029.000000,30251.000000
84.603000,-0.063038,-8.950287,-0.071745,-0.820435,-5.228250,-0.000605,0.000000,-8.000000,0.000000,42.113375,44.448005,47.879759,45.558862,27599.000000,29129.000000,31378.000000,29857.000000
84.653000,0.020299,-9.662241,-0.071653,-0.471208,-6.748504,-0.000864,0.000000,-8.000000,0.000000,43.523308,42.703899,46.475929,47.296864,28523.000000,27986.000000,30458.000000,30996.000000
84.704000,0.020251,-10.147268,-0.071715,1.107203,-6.997012,-0.003013,0.000000,-9.000000,0.000000,44.899672,43.207446,45.094987,46.796368,29425.000000,28316.000000,29553.000000,30668.000000
84.753000,0.163325,-10.911051,-0.071648,-1.381045,-7.908717,0.004554,0.000000,-9.000000,0.000000,42.487221,48.519112,47.518120,41.475547,27844.000000,31797.000000,31141.000000,27181.000000
84.803000,0.124408,-11.831040,-0.071718,-0.092969,-7.919607,0.002116,0.000000,-10.000000,0.000000,49.005875,42.294957,40.987259,47.711910,32116.000000,27718.000000,26861.000000,31268.000000
84.853000,0.105481,-12.393612,-0.071620,0.927204,-7.916492,-0.000338,0.000000,-10.000000,0.000000,44.127565,44.646372,45.870146,45.354391,28919.000000,29259.000000,30061.000000,29723.000000
84.903000,0.010121,-13.370351,-0.071597,-2.241141,-7.956277,-0.001725,0.000000,-11.000000,0.000000,43.376822,46.167697,46.625467,43.830014,28427.000000,30256.000000,30556.000000,28724.000000
84.953000,0.106002,-14.067035,-0.071566,0.852659,-10.928271,0.001951,0.000000,-11.000000,0.000000,45.809110,44.115358,44.191653,45.882353,30021.000000,28911.000000,28961.000000,30069.000000
85.003000,0.192853,-14.593850,-0.071400,0.671739,-8.697971,-0.001798,0.000000,-12.000000,0.000000,47.199207,41.559472,42.803082,48.438239,30932.000000,27236.000000,28051.000000,31744.000000
85.053000,0.263053,-15.388224,-0.071367,0.597019,-12.082045,-0.003187,0.000000,-12.000000,0.000000,42.699321,44.559396,47.302968,45.438315,27983.000000,29202.000000,31000.000000,29778.000000
85.103000,-0.024186,-15.916166,-0.071451,0.873776,-12.062094,-0.003990,0.000000,-13.000000,0.000000,47.772946,43.006027,42.224765,46.996262,31308.000000,28184.000000,27672.000000,30799.000000
85.153000,-0.191085,-16.516862,-0.071504,-1.319730,-12.354071,0.002709,0.000000,-13.000000,0.000000,44.086366,47.298390,45.922026,42.694743,28892.000000,30997.000000,30095.000000,27980.000000
85.203000,-0.138941,-17.262205,-0.071528,0.302792,-13.644182,-0.003139,0.000000,-14.000000,0.000000,38.146029,44.448005,51.844053,45.561913,24999.000000,29129.000000,33976.000000,29859.000000
85.253000,0.126382,-17.773230,-0.071437,-1.788913,-10.288090,0.002567,0.000000,-14.000000,0.000000,41.651026,48.766308,48.355840,41.226825,27296.000000,31959.000000,31690.000000,27018.000000
85.303000,0.408794,-18.237854,-0.071324,1.237522,-12.097443,0.003016,0.000000,-15.000000,0.000000,45.749599,44.748608,44.258793,45.243000,29982.000000,29326.000000,29005.000000,29650.000000
85.353000,0.454638,-19.057398,-0.071403,2.020896,-13.154169,-0.008525,0.000000,-15.000000,0.000000,41.933318,46.370642,48.046082,43.649958,27481.000000,30389.000000,31487.000000,28606.000000
85.403000,0.326250,-19.856285,-0.071542,-1.804654,-12.720656,0.001991,0.000000,-16.000000,0.000000,48.606088,47.353323,41.393149,42.647440,31854.000000,31033.000000,27127.000000,27949.000000
85.453000,-0.166088,-20.814568,-0.071877,-1.670330,-15.014129,-0.002267,0.000000,-16.000000,0.000000,45.981537,43.863584,44.008545,46.144808,30134.000000,28746.000000,28841.000000,30241.000000
85.503000,-0.208768,-21.579552,-0.071936,-0.382900,-14.672366,0.001996,0.000000,-17.000000,0.000000,44.327459,44.441901,45.668727,45.561913,29050.000000,29125.000000,29929.000000,29859.000000
85.554000,-0.244938,-22.310589,-0.071858,1.126791,-15.888122,-0.001369,0.000000,-17.000000,0.000000,47.093919,45.534447,42.911421,44.460212,30863.000000,29841.000000,28122.000000,29137.000000
85.603000,-0.700812,-23.336249,-0.072165,-1.822018,-16.877298,-0.004210,0.000000,-18.000000,0.000000,47.090867,43.961242,42.905318,46.041047,30861.000000,28810.000000,28118.000000,30173.000000
85.654000,-0.618858,-24.138239,-0.072143,-3.572631,-15.860783,-0.000323,0.000000,-18.000000,0.000000,43.550774,47.084764,46.448463,42.914473,28541.000000,30857.000000,30440.000000,28124.000000
85.703000,-0.325319,-24.471817,-0.072064,-2.281594,-14.961318,0.001683,0.000000,-19.000000,0.000000,47.962158,44.629587,42.043183,45.365072,31432.000000,29248.000000,27553.000000,29730.000000
85.753000,-0.456352,-25.188586,-0.072157,-2.269549,-16.896715,-0.000819,0.000000,-19.000000,0.000000,49.320211,46.186007,40.675975,43.816281,32322.000000,30268.000000,26657.000000,28715.000000
85.802000,0.019948,-26.160845,-0.071855,-0.129831,-16.899670,0.006624,0.000000,-20.000000,0.000000,47.162585,46.555276,42.848859,43.431754,30908.000000,30510.000000,28081.000000,28463.000000
85.852000,-0.022884,-26.895994,-0.072040,-2.167522,-19.646094,0.000529,0.000000,-20.000000,0.000000,51.403067,42.107271,38.599222,47.891966,33687.000000,27595.000000,25296.000000,31386.000000
85.902000,0.149433,-27.490758,-0.072038,-1.682557,-17.622653,0.002753,0.000000,-21.000000,0.000000,44.666209,43.208972,45.334554,46.790265,29272.000000,28317.000000,29710.000000,30664.000000
85.952000,0.061678,-28.382528,-0.072026,-1.549572,-19.638361,-0.003562,0.000000,-21.000000,0.000000,41.892119,42.217136,48.105592,47.785153,27454.000000,27667.000000,31526.000000,31316.000000
86.001000,0.228203,-29.104964,-0.071935,-0.967973,-19.064718,-0.001793,0.000000,-22.000000,0.000000,45.873198,40.791943,44.113832,49.221027,30063.000000,26733.000000,28910.000000,32257.000000
86.051000,0.172105,-29.564658,-0.071897,-0.536370,-21.318210,-0.000855,0.000000,-22.000000,0.000000,41.007095,42.723735,48.990616,47.277028,26874.000000,27999.000000,32106.000000,30983.000000
86.101000,0.066251,-30.419705,-0.072043,-0.070483,-20.937382,0.002732,0.000000,-23.000000,0.000000,46.756695,45.146868,43.242542,44.853895,30642.000000,29587.000000,28339.000000,29395.000000
86.151000,-0.044431,-31.085458,-0.072078,-1.391210,-21.920591,-0.000330,0.000000,-23.000000,0.000000,42.449073,41.742580,47.553216,48.255131,27819.000000,27356.000000,31164.000000,31624.000000
86.201000,0.203730,-31.773598,-0.071970,-1.817970,-21.986738,-0.002663,0.000000,-24.000000,0.000000,51.534295,46.729229,38.461891,43.274586,33773.000000,30624.000000,25206.000000,28360.000000
86.251000,0.013869,-32.305617,-0.072056,1.902172,-21.089258,0.002241,0.000000,-24.000000,0.000000,41.132219,46.788739,48.860914,43.218128,26956.000000,30663.000000,32021.000000,28323.000000
86.301000,-0.187665,-33.132550,-0.072156,0.015647,-23.885534,-0.004244,0.000000,-25.000000,0.000000,44.179446,39.217212,45.812161,50.791180,28953.000000,25701.000000,30023.000000,33286.000000
86.351000,-0.000172,-33.882484,-0.072114,-0.438324,-22.286773,0.005145,0.000000,-25.000000,0.000000,43.334096,50.949874,46.669718,39.044785,28399.000000,33390.000000,30585.000000,25588.000000
86.401000,0.094172,-34.583089,-0.071977,-1.678723,-23.068606,-0.001541,0.000000,-26.000000,0.000000,42.276646,38.287938,47.721065,51.715877,27706.000000,25092.000000,31274.000000,33892.000000
86.451000,0.298448,-35.324382,-0.071839,-0.862498,-26.797117,-0.000925,0.000000,-26.000000,0.000000,44.591440,46.880293,45.415427,43.112840,29223.000000,30723.000000,29763.000000,28254.000000
86.501000,0.273835,-36.056031,-0.071861,-2.534780,-26.615602,-0.002296,0.000000,-27.000000,0.000000,37.773709,49.776455,52.224002,40.224308,24755.000000,32621.000000,34225.000000,26361.000000
86.551000,0.062560,-36.864081,-0.071981,-0.926074,-26.019282,-0.000156,0.000000,-27.000000,0.000000,45.151446,43.611810,44.838636,46.398108,29590.000000,28581.000000,29385.000000,30407.000000
